id,name,hotel_id,address,link_hotel,city_id,quality,rating,number_people_rating,description,distance,image,price
507,"Dung Khanh Motel",hotel_6740405,"Dĩ An",https://is.gd/TDqDr0,5423,1,0,0,"Phòng Tiêu Chuẩn Giường Đôi","106.780274,10.902768",https://is.gd/IbZlQe,590232
508,"7s Anh Duc 2 Hotel Binh Duong",hotel_6083185,"Thủ Dầu Một",https://is.gd/gxRSOb,5423,3,7.4,26,"Phòng Superior Giường Đôi","106.663193,10.975361",https://is.gd/Bt1ZQM,540000
509,"Khách sạn Khang Điền 2",hotel_6743662,"Xóm Phước Mỹ",https://is.gd/KqsMa8,5423,3,0,0,"Phòng Giường Đôi Lớn","106.661722,10.997173",https://is.gd/X5knzX,380000
510,"Becamex Hotel Thu Dau Mot",hotel_1027674,"Thủ Dầu Một",https://is.gd/BpB3EX,5423,3,7.6,85,"Suite Tiêu Chuẩn","106.675521405271,10.9708403975906",https://is.gd/tINHyz,2199698
511,"Khải Hoàn Hotel",hotel_6752278,"Bến Cát",https://is.gd/GOOF9C,5423,2,9.6,10,"Phòng Deluxe Giường Đôi","106.614575103996,11.1249353869127",https://is.gd/oP7URo,328000
512,"May Hotel",hotel_2233426,"Thuận An",https://is.gd/kDr1Ve,5423,1,8.7,167,"Phòng Tiêu Chuẩn Giường Đôi","106.697714030743,10.9587182226847",https://is.gd/gDQbym,334800
513,"Phuong Nam Resort",hotel_3699621,"Thuận An",https://is.gd/mpMX2L,5423,0,8.1,44,"Phòng 2 Giường Đơn","106.698683,10.874885",https://is.gd/PIjUXh,1445000
514,"Nhà nghỉ Lộc Thiên",hotel_6851581,"Ấp Nhì (1)",https://is.gd/Iao8Tx,5423,0,0,0,"Phòng Business 1 Giường Đôi với Quyền sử dụng Phòng tập thể dục.","106.73405,10.922568",https://is.gd/hQHWvY,300000
515,"The Mira Boutique Hotel",hotel_3760831,"Thủ Dầu Một",https://is.gd/r7mSqf,5423,0,7.9,41,"Phòng Superior 2 Giường Đơn","106.667107,10.981134",https://is.gd/5qWOc3,1365903
516,"SPRING HOTEL",hotel_4628357,"Thủ Dầu Một",https://is.gd/hTKwnt,5423,0,9,77,"Phòng Deluxe","106.710622880707,10.9060472623968",https://is.gd/O4yd4U,400000
517,"Hotel lối về",hotel_6804635,"Dĩ An",https://is.gd/UMKNUb,5423,0,0,0,"Phòng Deluxe Giường Đôi","106.788342,10.887758",https://is.gd/nO2LsC,644000
518,"Hoang Hung Hotel",hotel_6850115,"Dĩ An",https://is.gd/sndunI,5423,0,0,0,"Phòng Superior Giường Đôi","106.763035,10.891577",https://is.gd/GJjwLu,1580617
519,"Hotel Thien Duong Xanh",hotel_3756337,"Bình Chuẩn",https://is.gd/pPHKcz,5423,0,8.4,37,"Bungalow Superior","106.705918251934,11.1110942160903",https://is.gd/FLVJf9,250000
520,"Au Lac Hotel",hotel_1360719,"Bến Cát",https://is.gd/LIWV7h,5423,2,7.5,29,"Phòng Superior Giường Đôi","106.614428771472,11.1319698234698",https://is.gd/hISYSd,276750
521,"A Plus Hotel (A+ Hotel)",hotel_2758825,"Thủ Dầu Một",https://is.gd/Tqre1t,5423,1,5.7,34,"Phòng có Giường cỡ King Nhìn ra Vườn","106.669748783079,10.971852554941",https://is.gd/jSirlN,470000
522,"Hoang Yen Hotel",hotel_416380,"Thuận An",https://is.gd/50z94z,5423,3,8,33,"Phòng Đôi Tiêu chuẩn - Không có Cửa sổ","106.70710295426,10.872733141176",https://is.gd/UdUNyT,555156
523,"Nhà nghỉ hoa anh đào",hotel_6813589,"Thủ Dầu Một",https://is.gd/cIaGeT,5423,0,0,0,"Phòng 2 giường đơn với toilet chung","106.740655,10.943964",https://is.gd/4w0hnJ,300000
524,"Nhà Nghỉ 226",hotel_6555308,"Thủ Dầu Một",https://is.gd/wMVHhS,5423,0,0,0,"Phòng Giường Đôi Hạng Bình Dân","106.631454,11.140638",https://is.gd/wkaZQ2,120000
525,"Nhà nghỉ Đế Vương",hotel_6910994,"Thủ Dầu Một",https://is.gd/jo999G,5423,0,0,0,"Phòng Giường Đôi Lớn","106.6913987,10.9823343",https://is.gd/rA24zT,240000
526,"Nhà Nghỉ Kiss",hotel_6905528,"Ấp Phú Thọ",https://is.gd/8auRr1,5423,0,0,0,"Phòng Giường Đôi","106.6735902,10.9611922",https://is.gd/EDGAEK,290000
527,"Quang ninh gate hotel",hotel_6660798,"Xã Thi Tính",https://is.gd/kPSNnQ,5423,1,0,0,"Phòng Giường Đôi Nhìn Ra Vườn","106.379346,21.100132",https://is.gd/aVrvxb,1000000
528,"Đóng cửa để sửa chữa !!! STOP !!!",hotel_6736137,"Xóm Bưng Ðìa",https://is.gd/fiM0mn,5423,0,0,0,"Căn Hộ 2 Phòng Ngủ","106.678786546883,11.0463656465747",https://is.gd/DVebNW,9000000
529,"Phạm Vân Sakura Hotel",hotel_6256264,"Ấp Bình Hòa (1)",https://is.gd/SxTK95,5423,2,0,0,"Phòng Giường Đôi Lớn","106.711321,10.930869",https://is.gd/sQXvpy,990000
530,"Hoang Ngoc Hotel",hotel_3225390,"Dĩ An",https://is.gd/viOQKa,5423,1,8.1,51,"Phòng Tiêu Chuẩn Giường Đôi","106.749746203423,10.8772235935196",https://is.gd/YMEfam,337500
531,"Lan Rung Hotel",hotel_5052676,"Thủ Dầu Một",https://is.gd/fNWCmS,5423,0,7.6,10,"Phòng Tiêu Chuẩn Có Giường Cỡ King","106.684302030308,11.051096295484",https://is.gd/1AubWx,632500
532,"Lavender Hotel",hotel_2517694,"Thủ Dầu Một",https://is.gd/HdC56o,5423,2,6,22,"Phòng Tiêu Chuẩn Có Giường Cỡ King","106.66681141698,10.9751574105647",https://is.gd/bfx3ZQ,850000
533,"Hoang Yen 2 Hotel",hotel_1783466,"Thủ Dầu Một",https://is.gd/NxAFAB,5423,2,6.1,9,"Phòng Deluxe 2 Giường Đơn","106.653202772141,10.9762357144416",https://is.gd/T7kppw,665500
534,"Pizzpart - Becamex Binh Duong",hotel_6431203,"Xóm Bưng Ðìa",https://is.gd/yIjHtN,5423,0,0,0,"Căn Hộ 1 Phòng Ngủ","106.675756194131,11.0571369662767",https://is.gd/Rdh9zY,499000
535,"ANMY HOTEL",hotel_4548123,"Thủ Dầu Một",https://is.gd/U0DJfp,5423,0,8.1,8,"Phòng Gia đình","106.682304676613,11.0392775429309",https://is.gd/126KRy,603000
536,"Hoang Anh Hotel",hotel_6893545,"Dĩ An",https://is.gd/UyupEA,5423,0,0,0,"Phòng Tiêu Chuẩn Giường Đôi","106.77197,10.890815",https://is.gd/BjBjG4,871934
537,"Bau bang",hotel_6871324,"Bình Mỹ",https://is.gd/XTUXni,5423,0,0,0,"Phòng Giường Đôi","106.65850178349,10.971021785138",https://is.gd/JB33t2,1000000
538,"Thang Loi Hotel",hotel_6902437,"Thủ Dầu Một",https://is.gd/qflwqh,5423,3,0,0,"Phòng Superior Giường Đôi","106.662878206186,10.9774037815058",https://is.gd/knO64N,1111500
539,"Mai Vuong Thuy Hotel",hotel_6917681,"Thủ Dầu Một",https://is.gd/cuJrxG,5423,1,0,0,"Phòng Superior Giường Đôi","106.663173,10.992359",https://is.gd/ijg7G0,1194000
540,"The Habitat , VSIP 1, Binh Duong",hotel_6796243,"Ấp Bình Hòa (1)",https://is.gd/xVfVPB,5423,0,0,0,"Căn Hộ 2 Phòng Ngủ","106.7135718,10.9245625",https://is.gd/oeOqs7,2240000
541,"Victoria Hotel And Apartment",hotel_6465976,"Xóm Bưng Ðìa",https://is.gd/WlDNlo,5423,0,0,0,"Căn hộ Deluxe","106.683824,11.052292",https://is.gd/rwoDrp,500000
542,"Dang Khoi Hotel",hotel_6764081,"Thuận An",https://is.gd/IEWx8p,5423,0,0,0,"Phòng Đơn Có Ban Công","106.699433,10.885789",https://is.gd/2YutC6,1000000
543,"Nhà nghỉ Hoa Anh Đào",hotel_6874145,"Thuận An",https://is.gd/REX0Xd,5423,0,0,0,"Phòng Tiêu Chuẩn Giường Đơn","106.742393,10.947946",https://is.gd/netMWD,300000
544,"nhà nghỉ Hoa Anh Đào",hotel_6895156,"Xóm Chợ",https://is.gd/rfcGhW,5423,0,0,0,"Phòng Đơn","106.740655,10.943964",https://is.gd/iPFmwc,550000
545,"HOTEL TÂN KHỞI ĐẠT",hotel_6494260,"Xóm Ông Phùng",https://is.gd/zIN0Ul,5423,1,0,0,"Phòng Đơn Có Phòng Tắm Riêng","106.684406,11.073832",https://is.gd/ZjHlWl,500000
546,"Draha Halong Hotel",hotel_5454646,"Hòn Gai, Hạ Long",https://is.gd/bYpTFF,5288,3,8.8,216,"Budget Double Room - Day Use (3 Hours)","107.072274606152,20.949798021981",https://is.gd/dLZaMb,239623
547,"Wyndham Legend Halong",hotel_1669848,"Bãi Cháy, Hạ Long",https://is.gd/IUUXb9,5288,5,8.5,560,"Phòng Superior 2 giường đơn - Được hút thuốc","107.060166299343,20.959676291964",https://is.gd/r8YKvV,1301685
548,"Muong Thanh Luxury Quang Ninh Hotel",hotel_727844,"Bãi Cháy, Hạ Long",https://is.gd/MzgNhT,5288,5,8.1,318,"Phòng Deluxe Giường Đôi Nhìn Ra Thành Phố","107.049456238747,20.9566355143416",https://is.gd/SIu12i,1305000
549,"FLC Halong Bay Golf Club & Luxury Resort",hotel_4219613,"Hạ Long",https://is.gd/VMASdM,5288,5,7.8,149,"Phòng Deluxe Giường Đôi – Nhìn Ra Sân Golf","107.107391,20.948492",https://is.gd/P4ESi4,3315000
550,"Halios Hotel Halong",hotel_5050958,"Hòn Gai, Hạ Long",https://is.gd/vCD5DL,5288,3,9.1,360,"Phòng Tiêu chuẩn Giường Đôi hoặc 2 Giường Đơn","107.075307,20.950649",https://is.gd/gdgET2,488889
551,"Stellar of the Seas Cruise",hotel_4006656,"Tuần Châu, Hạ Long",https://is.gd/NUrb3G,5288,5,9.9,646,"Suite Junior Có Ban Công Riêng - 2 Ngày 1 Đêm","106.981785,20.928677",https://is.gd/74xwh7,9059531
552,"Margaret Cruises",hotel_1693975,"Tuần Châu, Hạ Long",https://is.gd/c3XeOj,5288,5,9.1,122,"Phòng Deluxe nhìn ra đại dương","106.991277258231,20.9232616378242",https://is.gd/mLFAEv,13472972
553,"Hôtel Perle d'Orient Cat Ba - MGallery",hotel_6044850,"Đảo Cát Bà",https://is.gd/DQkQJn,5288,5,7.9,67,"Phòng Cổ điển có Giường cỡ King nhìn ra Biển","107.049119100726,20.7153789666223",https://is.gd/8B3feN,2644950
554,"Khách sạn Hải Quân - The Marine Hotel",hotel_5340458,"Bãi Cháy, Hạ Long",https://is.gd/xYyvSo,5288,3,8.8,111,"Phòng Superior Giường Đôi","107.034820073975,20.946229159908",https://is.gd/a2ewJw,225000
555,"Halong Glory Cruise",hotel_714374,"Hạ Long",https://is.gd/bdAc3H,5288,4,8.9,25,"Phòng Deluxe Giường đôi hoặc 2 Giường đơn - 2 Ngày 1 Đêm","107.060091197491,20.9513302864578",https://is.gd/YogsUz,9495000
556,"Ramada Hotel & Suites by Wyndham Halong Bay View",hotel_6511768,"Hạ Long",https://is.gd/gN2imL,5288,5,7.8,39,"Căn hộ Superior","107.083212,20.957894",https://is.gd/htNkFQ,1248000
557,"The Confetti hotel",hotel_4444083,"Hòn Gai, Hạ Long",https://is.gd/DuXoOu,5288,3,8.9,423,"Phòng Tiêu chuẩn 2 Giường Đơn","107.074316170639,20.9466261169908",https://is.gd/0dCzLL,498750
558,"Muong Thanh Grand Bai Chay",hotel_5928979,"Bãi Cháy, Hạ Long",https://is.gd/P4Osyx,5288,4,7.9,24,"Phòng Deluxe Giường Đôi","107.051362,20.956453",https://is.gd/oDT3Zw,1495000
559,"Halong Boutique Hotel",hotel_4555377,"Hòn Gai, Hạ Long",https://is.gd/sb25Ng,5288,4,8.9,250,"Phòng Cổ điển Giường Đôi/2 Giường Đơn có Cửa sổ","107.075307,20.950649",https://is.gd/q3ar4a,423714
560,"D'Lecia Ha Long Hotel",hotel_6508134,"Bãi Cháy, Hạ Long",https://is.gd/6PGEER,5288,3,9.5,34,"Phòng Superior Có Giường Cỡ King","107.021827,20.958164",https://is.gd/S6CfUo,707850
561,"Ha Long Essence Hotel",hotel_6709738,"Bãi Cháy, Hạ Long",https://is.gd/7WeXY9,5288,3,9.9,55,"Superior King Suite","107.039263156915,20.9458738242918",https://is.gd/yAhiBN,598000
562,"Cat Ba Island Resort & Spa",hotel_343304,"Đảo Cát Bà",https://is.gd/MHJlfG,5288,4,6.8,129,"Phòng Superior Giường Đôi/ 2 Giường Đơn Nhìn Ra Đại Dương","107.051998972893,20.7184019982727",https://is.gd/udENMQ,1575360
563,"Hạ Long Legend Hotel",hotel_6431746,"Hòn Gai, Hạ Long",https://is.gd/uuvnpR,5288,2,9,44,"Phòng 2 Giường Đơn","107.07217,20.948766",https://is.gd/sarSpj,400000
564,"BBQ HOSTEL",hotel_4666714,"Hạ Long",https://is.gd/8IbULD,5288,3,9.3,298,"Phòng Giường Đôi với Ban công","107.099457762882,20.9498360665547",https://is.gd/i0bhf0,380000
565,"Deja Vu House Ha Long",hotel_3166092,"Hòn Gai, Hạ Long",https://is.gd/YfLYK2,5288,3,9.3,132,"Phòng Nhỏ có 2 Giường đơn","107.073779325409,20.9474308736262",https://is.gd/dapKNd,435000
566,"Le Theatre Cruises - Wonder on Lan Ha Bay",hotel_2050929,"Tuần Châu, Hạ Long",https://is.gd/gyDIVC,5288,5,9.7,821,"Junior Suite - 2 Ngày 1 Đêm","106.98246927666,20.9279799352748",https://is.gd/MMCair,10406880
567,"Halong Glory Legend Cruise",hotel_303574,"Bãi Cháy, Hạ Long",https://is.gd/4eGEfT,5288,4,8.7,132,"Phòng Deluxe Giường đôi hoặc 2 Giường đơn - 2 Ngày 1 Đêm","107.029886841774,20.9466911889514",https://is.gd/N5rvR9,5649525
568,"Hon Gai Hotel",hotel_6814227,"Hạ Long",https://is.gd/K6Z9qL,5288,3,8.8,12,"Phòng Superior Giường Đôi/2 Giường Đơn Nhìn Ra Núi","107.101363388355,20.947800361563",https://is.gd/KZu4a6,654150
569,"Căn hộ trung cư grenbay garden",hotel_6642284,"Hạ Long",https://is.gd/D8yhTB,5288,0,0,0,"Căn Hộ 2 Phòng Ngủ","107.005524056476,20.958870595004",https://is.gd/1aaXMe,1760000
570,"Scarlet Pearl Cruises",hotel_5324093,"Hạ Long",https://is.gd/fU0VW0,5288,5,9.8,125,"Suite Silver Pearl Có ban Công","107.056122201538,20.9532492986965",https://is.gd/3IxDAB,9482597
571,"Flamingo Cat Ba Beach Resort",hotel_6312317,"Đảo Cát Bà",https://is.gd/pcx8I4,5288,5,8.7,21,"Phòng Deluxe Nhìn ra Núi","107.052744,20.717777",https://is.gd/k1OSWB,1501000
572,"Pusan Halong Hotel",hotel_3331031,"Bãi Cháy, Hạ Long",https://is.gd/uZOT3c,5288,3,8,182,"Phòng Deluxe Có Giường Cỡ King","107.056056977921,20.9566338568094",https://is.gd/BJosuf,648000
573,"Halong Overnight In Cat Ba Island",hotel_6513362,"Tuần Châu, Hạ Long",https://is.gd/QpxM2k,5288,0,0,0,"Phòng Gia đình","106.9860384,20.9274495",https://is.gd/YkKAT4,6264425
574,"Venezia Cruises",hotel_3834854,"Hạ Long",https://is.gd/ebrLwX,5288,4,9.2,146,"Phòng Deluxe Giường đôi hoặc 2 Giường đơn - 2 Ngày 1 Đêm","106.89717821582,20.8024773822711",https://is.gd/JpPglh,6652800
575,"Azela Cruise",hotel_3660275,"Hạ Long",https://is.gd/ZcJB1T,5288,4,8.6,71,"Phòng Deluxe Giường đôi hoặc 2 Giường đơn Nhìn ra Đại dương - 2 Ngày 1 Đêm","106.990467,20.888504",https://is.gd/4GK1ua,4320000
576,"Premier Village Ha Long Bay Resort",hotel_5737031,"Bãi Cháy, Hạ Long",https://is.gd/O8tvFv,5288,5,8.4,12,"Biệt Thự Nhìn Ra Vườn Có 2 Phòng Ngủ","107.039623,20.95099",https://is.gd/pjsR5O,5119970
577,"Ivy Hotel",hotel_4139146,"Bãi Cháy, Hạ Long",https://is.gd/bJyydx,5288,0,8.2,95,"Phòng Giường Đôi Hạng Tiết kiệm","107.049622225517,20.9571011667932",https://is.gd/kRLQpi,404100
578,"Lotus FLC Villa Halong Bay",hotel_6767603,"Hạ Long",https://is.gd/iyLLky,5288,0,0,0,"Biệt thự có Hồ bơi Riêng","107.1096622,20.9530758",https://is.gd/jrqXff,8000000
579,"Orchid Ha Long Cruise",hotel_1810645,"Hạ Long",https://is.gd/drjGVd,5288,5,9.4,425,"Suite với Ban công Riêng - 2 Ngày 1 Đêm","106.902050078652,20.8072960675503",https://is.gd/XVh6fp,11309760
580,"Image hotel halong",hotel_4484978,"Bãi Cháy, Hạ Long",https://is.gd/dgJD2U,5288,2,8.6,80,"Phòng Giường Đôi/ 2 Giường Đơn Nhìn ra Thành phố","107.050807,20.958299",https://is.gd/UGiv79,200000
581,"Lapinta Luxury Cruises",hotel_6035772,"Tuần Châu, Hạ Long",https://is.gd/Hvv1eX,5288,5,10,4,"Suite Junior Có Ban Công - 2 Ngày 1 Đêm","106.990436,20.922347",https://is.gd/xa7mg5,30000000
582,"Dynasty Cruises Halong",hotel_5158422,"Tuần Châu, Hạ Long",https://is.gd/n3g94x,5288,5,8.9,37,"Cabin Dynasty Deluxe Có Ban Công và Bồn Tạo Sóng - 2 Ngày 1 Đêm","106.988887,20.921378",https://is.gd/GRerrE,6872040
583,"Sai Gon Ha Long Hotel",hotel_294741,"Bãi Cháy, Hạ Long",https://is.gd/flIw38,5288,4,8.1,257,"Phòng Superior 2 giường đơn nhìn ra đồi","107.03964471817,20.9514956080133",https://is.gd/p04Cst,1140000
584,"Alex Hotel",hotel_427054,"Bãi Cháy, Hạ Long",https://is.gd/RwgCNs,5288,2,8.5,225,"Phòng Giường Đôi Hạng Tiết kiệm","107.051065564156,20.9576274057626",https://is.gd/0TEeTd,229878
585,"PHAN TRUNG VILLA",hotel_6462555,"Hạ Long",https://is.gd/NSu386,5288,0,0,0,"Căn Hộ","107.00502677368,20.955881548276",https://is.gd/C9YhkY,3000000
586,"Sea Pearl Cat Ba Hotel",hotel_341695,"Đảo Cát Bà",https://is.gd/xoNnrf,5288,3,8.1,344,"Phòng Tiêu chuẩn Giường Đôi hoặc 2 Giường Đơn","107.049783468246,20.724548315423",https://is.gd/peTeqh,935000
587,"Monkey Island Resort",hotel_286056,"Đảo Cát Bà",https://is.gd/RKJqo8,5288,3,7.6,613,"Bungalow Tiêu Chuẩn Giường Đôi","107.078488469124,20.7288445683556",https://is.gd/fYZwMZ,888250
588,"Sealife Legend Cruises Halong",hotel_4233674,"Tuần Châu, Hạ Long",https://is.gd/sgf0JA,5288,5,9.5,11,"Suite Legend Có Ban Công Riêng - 2 Ngày 1 Đêm","106.990671814224,20.9231511177415",https://is.gd/9KIRzh,9772920
589,"Ancora Cruises",hotel_3010590,"Hạ Long",https://is.gd/IAhnkK,5288,4,9,132,"Phòng Deluxe Giường Đôi/2 Giường Đơn có Ban công - 2 Ngày 1 Đêm","107.05644607544,20.9533485746173",https://is.gd/KXYFQv,7182000
590,"Sunlight Legend Cruise",hotel_5211217,"Tuần Châu, Hạ Long",https://is.gd/48W1ME,5288,3,8.9,13,"Phòng Superior Giường Đôi/2 Giường Đơn Nhìn ra Biển - 2 Ngày 1 Đêm","106.983951,20.921935",https://is.gd/nAc6Gv,7370000
591,"Vinpearl Resort & Spa Ha Long",hotel_1456596,"Bãi Cháy, Hạ Long",https://is.gd/3b9DfQ,5288,5,8.6,332,"Phòng Deluxe Có Giường Cỡ King - Chỉ Bao Bữa Sáng","107.040202617645,20.950209351397",https://is.gd/ilEH2w,3300000
592,"Nam Dat Hotel",hotel_1240428,"Hòn Gai, Hạ Long",https://is.gd/IsaSOU,5288,2,9.1,26,"Phòng Superior Giường Đôi","107.079335973016,20.9506965830348",https://is.gd/E2c1pp,417120
593,"An House Homestay Hạ Long",hotel_6778136,"Hạ Long",https://is.gd/T9bncp,5288,0,0,0,"Căn Hộ 1 Phòng Ngủ","107.0080697,20.9601309",https://is.gd/idbiKU,1050000
594,"Bayhomes Villa Beverly Ha Long",hotel_6614479,"Bãi Cháy, Hạ Long",https://is.gd/dMdemM,5288,0,0,0,"Biệt thự nhìn ra biển","107.062080326056,20.959796595968",https://is.gd/icodTG,9400000
595,"GIA BAO HOMESTAY GREEN BAY HẠ LONG, QUẢNG NINH",hotel_5480121,"Hạ Long",https://is.gd/nYYYdC,5288,0,0,0,"Căn Hộ 2 Phòng Ngủ","107.010794824359,20.959399518193",https://is.gd/FiZm4f,1400000
596,"Ha Long DC Hotel",hotel_432529,"Hòn Gai, Hạ Long",https://is.gd/oum8ie,5288,4,8.1,460,"Phòng Superior Giường Đôi","107.07686573267,20.9518788527348",https://is.gd/jbviOT,800000
597,"Quang Tung Hotel",hotel_3968613,"Đảo Cát Bà",https://is.gd/aJldNi,5288,3,8,200,"Phòng Giường Đôi Nhìn Ra Núi","107.051277875355,20.7217087422137",https://is.gd/dlKooQ,600000
598,"Catba Buffalo Hostel",hotel_6492708,"Đảo Cát Bà",https://is.gd/SFrk4E,5288,0,9,24,"Phòng Deluxe Giường Đôi","107.030208288942,20.7422413275424",https://is.gd/DRq0Uu,500000
599,"Madeline Cruises",hotel_5970627,"Tuần Châu, Hạ Long",https://is.gd/Lw2Qjp,5288,5,10,125,"Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Đại Dương","106.986067,20.934974",https://is.gd/23YzJr,6603520
600,"Halong Central Hotel",hotel_1001739,"Bãi Cháy, Hạ Long",https://is.gd/0IHrVO,5288,2,7.2,60,"Phòng Tiêu chuẩn 2 Giường Đơn","107.048983375182,20.9562145215717",https://is.gd/ehyqFI,270000
601,"Rustic house",hotel_6501619,"Đảo Cát Bà",https://is.gd/7LmuDQ,5288,2,9.6,5,"Phòng 2 Giường đơn có tầm nhìn","107.043639,20.728735",https://is.gd/8y1OKO,500000
602,"Cat Ba Thailand Hotel",hotel_5224183,"Đảo Cát Bà",https://is.gd/bM8uMo,5288,3,8.4,59,"Phòng Giường Đôi/ 2 Giường Đơn với Phòng tắm Riêng","107.052125,20.726786",https://is.gd/QgvWAg,315000
603,"Orestay Halong",hotel_4070520,"Bãi Cháy, Hạ Long",https://is.gd/BwCS5I,5288,3,9,247,"Giường Tầng trong Phòng ngủ tập thể cả Nam và Nữ","107.046219130936,20.9609723845425",https://is.gd/v9ZIx2,450000
604,"Blue Lagoon Cat Ba",hotel_6303550,"Đảo Cát Bà",https://is.gd/Dm1FHx,5288,0,9.7,7,"Phòng King hướng nhìn ra hồ","107.042529,20.740126",https://is.gd/EiMHvO,675000
605,"Catba Central Hotel 2",hotel_1586793,"Đảo Cát Bà",https://is.gd/B8VyrF,5288,2,8.4,438,"Phòng Giường Đôi Nhìn Ra Núi","107.044630944729,20.7267612421102",https://is.gd/mGGgAr,400000
606,"Greenbay Garden Hạ Long",hotel_6856019,"Hạ Long",https://is.gd/ZsRMQ6,5288,0,0,0,"Căn Hộ 1 Phòng Ngủ","107.0080697,20.9601309",https://is.gd/5TU1Rj,900000
607,"Tuan Chau Kingly Villa",hotel_5803027,"Tuần Châu, Hạ Long",https://is.gd/XeFsWN,5288,0,8.7,123,"Phòng Cổ Giường Đôi/2 Giường Đơn Có Cửa Sổ","106.992525668709,20.9210337548676",https://is.gd/huZnMB,630000
608,"Nam Cat Island Resort - CatbaBay",hotel_2023619,"Đảo Cát Bà",https://is.gd/5BkSCN,5288,4,7.7,81,"Phòng Deluxe 2 Giường Đơn có Ban công và Nhìn ra Biển","107.062559165061,20.7546246672153",https://is.gd/KqpRJU,1290000
609,"Santa Maria Cruise Halong",hotel_5698977,"Bãi Cháy, Hạ Long",https://is.gd/W3hoDT,5288,4,8.9,185,"Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Đại Dương","107.049518,20.955386",https://is.gd/TEbrbA,2772719
610,"Bayhomes Villa FLC Hạ Long",hotel_6620483,"Hạ Long",https://is.gd/1ncEuv,5288,0,0,0,"Biệt Thự 2 Phòng Ngủ","107.1124566,20.9560782",https://is.gd/iEHBoE,9500000
611,"Halong Plaza Hotel",hotel_244970,"Bãi Cháy, Hạ Long",https://is.gd/oqNkId,5288,4,8.5,586,"Phòng Superior 2 Giường Đơn Nhìn Ra Biển","107.060985565058,20.9600074730659",https://is.gd/BQ3oTq,1113883
612,"Hometel Gia Hưng Khang",hotel_6675366,"Hạ Long",https://is.gd/3ksCsc,5288,0,0,0,"Căn Hộ","107.103141756907,20.949934453792",https://is.gd/4FdJUJ,1000000
613,"Kun Home",hotel_6533696,"Hạ Long",https://is.gd/o6Iay3,5288,0,0,0,"Căn Hộ 1 Phòng Ngủ","107.0080697,20.9601309",https://is.gd/QDGwUz,816000
614,"Bellezza Boutique Cruises",hotel_599035,"Tuần Châu, Hạ Long",https://is.gd/wcESbJ,5288,4,9.5,150,"Phòng Deluxe Giường Đôi/2 Giường Đơn Có Ban Công","106.983940601349,20.9220504628269",https://is.gd/HCu6Mi,5724000
615,"Haradise suite villa",hotel_5483546,"Hạ Long",https://is.gd/xzDRrn,5288,0,0,0,"Phòng 2 Giường Đơn Nhìn Ra Hồ.","107.004574,20.955769",https://is.gd/qX8ess,1000000
616,"Vincent Halong Hotel",hotel_5476230,"Bãi Cháy, Hạ Long",https://is.gd/q6Io2g,5288,3,8.7,66,"Phòng Giường Đôi Lớn","107.056079247513,20.956578371135",https://is.gd/uORBaJ,621775
617,"Angela House Halong",hotel_3889232,"Bãi Cháy, Hạ Long",https://is.gd/47oUkT,5288,3,8.7,152,"Căn hộ 2 Phòng ngủ nhìn ra Biển","107.012819576435,20.9574834992095",https://is.gd/oi0B0U,1200000
618,"Holiday Hotel",hotel_2442725,"Bãi Cháy, Hạ Long",https://is.gd/mQdZ7s,5288,2,5.1,30,"Phòng Tiêu Chuẩn Có Giường Cỡ King","107.0494364,20.959021",https://is.gd/guJsTP,200000
619,"Catba Oasis Bungalows",hotel_3867879,"Đảo Cát Bà",https://is.gd/nSyda6,5288,2,8.4,965,"Phòng Tiêu chuẩn Giường Đôi hoặc 2 Giường Đơn","107.051405634949,20.7212681418567",https://is.gd/JVts1e,648000
620,"Cat Ba Green Hotel",hotel_2619330,"Đảo Cát Bà",https://is.gd/Jsfjeq,5288,2,8.9,413,"Phòng 2 Giường đơn có tầm nhìn","107.053093382274,20.724697197846",https://is.gd/8sA9X1,300000
621,"La Paz Resort Tuan Chau Ha Long",hotel_2271007,"Tuần Châu, Hạ Long",https://is.gd/zFxura,5288,4,7.5,643,"Phòng Đồi Thông Giường Đôi/2 Giường Đơn","106.992193403309,20.9282055920577",https://is.gd/5RQK8r,837200
622,"Mộc Chảnh Homestay",hotel_5788245,"Bãi Cháy, Hạ Long",https://is.gd/Lh2yB3,5288,0,0,0,"Căn Hộ","107.054188432541,20.959786462146",https://is.gd/VVnWwM,4500000
623,"Sunlight Boutique Cruise",hotel_4238190,"Hạ Long",https://is.gd/g71Hyx,5288,3,8.7,76,"Phòng Deluxe Giường đôi hoặc 2 Giường đơn - 3 Ngày 2 Đêm","106.902037178711,20.8066626305545",https://is.gd/kiSbos,6045000
624,"AN HOUSE HẠ LONG",hotel_6770898,"Hạ Long",https://is.gd/Ze0uw7,5288,0,0,0,"Căn Hộ 1 Phòng Ngủ","107.0080697,20.9601309",https://is.gd/og1SML,960000
625,"VietHouse Homestay Ha Long",hotel_6533764,"Bãi Cháy, Hạ Long",https://is.gd/SPBRzh,5288,0,9.9,9,"Phòng Giường Đôi/ 2 Giường Đơn với Phòng tắm Riêng","107.024343,20.954393",https://is.gd/daBtnv,315000
